item_id,sku,title,start_time,end_time,price,watch_count,fetched_at
227283326064,m63073237292,Louis Vuitton Viennois Wallet Monogram Multicolor White New,2026-04-02T07:01:20.000Z,,739.99,0,2026-04-20 13:20:36
227283326259,m64126179809,Louis Vuitton Giant Reverse Zippy Wallet 7x9.5cm Brown Excellent Condition,2026-04-02T07:01:45.000Z,,529.99,0,2026-04-20 13:20:36
227283327057,m65739567582,Louis Vuitton Wallet New Blue/White Pink 11x9x2cm,2026-04-02T07:02:40.000Z,,529.99,0,2026-04-20 13:20:36
227283327331,m66357508919,Louis Vuitton Capucines Compact Wallet 13.5cm Taurillon Leather Beige Pink,2026-04-02T07:03:03.000Z,,529.99,0,2026-04-20 13:20:36
227283328051,m67744019151,Louis Vuitton Compact Wallet Tri-Fold Pink Beige Tumi Leather Excellent Cond.,2026-04-02T07:04:11.000Z,,529.99,0,2026-04-20 13:20:36
227283329028,m70230850260,Louis Vuitton Coin Purse Brown Leather Compact Used Box Included,2026-04-02T07:05:13.000Z,,559.99,0,2026-04-20 13:20:36
227283329437,m71150450450,Louis Vuitton Portefeuille Celeste M82133 Wallet 10x8cm Leather Noir Unisex Mint,2026-04-02T07:05:32.000Z,,529.99,0,2026-04-20 13:20:36
227283329886,m71392699479,Louis Vuitton Zippy Coin Case M82483 Laminated Canvas Gold Beige AB Box,2026-04-02T07:05:55.000Z,,529.99,0,2026-04-20 13:20:36
227283330165,m71542604010,Louis Vuitton Monogram Empreinte Portefeuille Claira Beige Leather Wallet Used,2026-04-02T07:06:16.000Z,,529.99,0,2026-04-20 13:20:36
227283330572,m73117932548,Louis Vuitton Wallet,2026-04-02T07:07:05.000Z,,429.99,0,2026-04-20 13:20:36
227283330969,m73327598995,Louis Vuitton Portefeuille Dorine 12cm Coated Canvas Monogram Reverse Excellent,2026-04-02T07:07:32.000Z,,529.99,0,2026-04-20 13:20:36
227283331266,m73450984716,Louis Vuitton Capucines Vertical Wallet 20x10cm Trianon Beige/Light Blue,2026-04-02T07:07:55.000Z,,709.99,0,2026-04-20 13:20:36
227283331696,m74294074190,Louis Vuitton Portefeuille M81529 Pink Leather Wallet Good Condition Box,2026-04-02T07:08:35.000Z,,699.99,0,2026-04-20 13:20:36
227283331993,m74879680296,Louis Vuitton Rosalie Wallet M83641 Empreinte Blue Coin Case Mint,2026-04-02T07:09:03.000Z,,689.99,0,2026-04-20 13:20:36
227283332472,m75270227033,Louis Vuitton Multiple Wallet M14691 9x11.5cm Leather Blue Monogram New Boxed,2026-04-02T07:09:49.000Z,,739.99,0,2026-04-20 13:20:36
227283332603,m75593758586,Louis Vuitton Porte Monnaie Rosalie Mini Pink Limited Edition Excellent Box,2026-04-02T07:10:04.000Z,,679.99,0,2026-04-20 13:20:36
227283333233,m77848346034,Louis Vuitton Porte-Feuille Clara S Leather Black Monogram Wallet Good Condition,2026-04-02T07:11:12.000Z,,759.99,0,2026-04-20 13:20:36
227283333386,m78292726443,Louis Vuitton Portefeuille Victorine 9.5cm Wallet Monogram Black Used Box,2026-04-02T07:11:33.000Z,,529.99,0,2026-04-20 13:20:36
227283333512,m78804711606,Louis Vuitton Zippy Coin Purse M68696 Size S Monogram Empreinte Beige Good,2026-04-02T07:11:50.000Z,,699.99,0,2026-04-20 13:20:36
227283334277,m80601088624,Louis Vuitton Victorine M82062 12x9.5cm Monogram Bi-Color Cream/Rose Condition A,2026-04-02T07:13:01.000Z,,639.99,0,2026-04-20 13:20:36
227283334418,m81046406552,Louis Vuitton Portemonnaie Rosalie Mini Misty Lilac Excellent Condition,2026-04-02T07:13:16.000Z,,729.99,0,2026-04-20 13:20:36
227283335021,m81209974235,Louis Vuitton Portefeuille Victorine Wallet White Leather Monogram Excellent,2026-04-02T07:13:33.000Z,,539.99,3,2026-04-20 13:20:36
227283335378,m82326807319,Unused Level Louis Vuitton Mahina Portefeuille Iris XS Noir,2026-04-02T07:14:15.000Z,,529.99,0,2026-04-20 13:20:36
227283335669,m85155256850,LOUIS VUITTON Empreinte Tri-Fold Wallet Victorine,2026-04-02T07:14:52.000Z,,529.99,0,2026-04-20 13:20:36
227283335845,m86119795525,Louis Vuitton Monogram Compact Wallet Navy Excellent,2026-04-02T07:15:08.000Z,,569.99,0,2026-04-20 13:20:36
227283336642,m86611606746,Louis Vuitton Portefeuille Victorine Wallet 11.5cm Monogram Brown N Box Dustbag,2026-04-02T07:15:49.000Z,,579.99,0,2026-04-20 13:20:36
227283337356,m89332230146,Louis Vuitton Monogram Porte-Feuille Victoire 12x9cm Noir Wallet A Rank,2026-04-02T07:16:57.000Z,,619.99,0,2026-04-20 13:20:36
227283337768,m90251358938,Louis Vuitton Porte-Feuille Victoriine Wallet 0309A028,2026-04-02T07:17:39.000Z,,529.99,0,2026-04-20 13:20:36
227283337846,m91175081812,Louis Vuitton Monogram Leather Bifold Wallet Brown Card Slots,2026-04-02T07:17:55.000Z,,529.99,0,2026-04-20 13:20:36
227283337981,m91637158222,Louis Vuitton Metis Compact Wallet M80880 Monogram Noir RFID A+ Box,2026-04-02T07:18:17.000Z,,719.99,0,2026-04-20 13:20:36
227283338441,m92775432416,Louis Vuitton Mahina Wallet M62540 12x9.5cm Noir Black Excellent Condition,2026-04-02T07:18:36.000Z,,529.99,0,2026-04-20 13:20:36
227283339245,m93647606427,Louis Vuitton Pochette Klé Denim 6.5x11.7cm Noir Key Hook Excellent Box,2026-04-02T07:18:50.000Z,,529.99,0,2026-04-20 13:20:36
227283340353,m94372388259,Louis Vuitton Empreinte Porte-Feuille Clare Bi-Color Folded Wallet,2026-04-02T07:19:11.000Z,,859.99,0,2026-04-20 13:20:36
227283343068,m96653679751,Louis Vuitton Monogram Embossed Portefeuille Yulo Wallet SS IC Chip Brown,2026-04-02T07:20:28.000Z,,749.99,0,2026-04-20 13:20:36
227283343737,m97708017446,Louis Vuitton Wallet Porte Monnaie Claire 11.2cm Monogram Leather Beige Used,2026-04-02T07:21:19.000Z,,569.99,0,2026-04-20 13:20:36
227283344761,m99914433595,Louis Vuitton Monogram Empreinte Portefeuille Coin Case Yellow 8.5cm Excellent,2026-04-02T07:22:36.000Z,,529.99,0,2026-04-20 13:20:36
227283351912,2JPBzJZuSn8vYmh3f5TjbL,Louis Vuitton Coin Case Monogram Porte-Monnaie Long M61926,2026-04-02T07:29:22.000Z,,529.99,0,2026-04-20 13:20:36
227283352171,2JPEb9CZnj32YboR8TCygs,LOUIS VUITTON Zippy Coin Purse Coin Case Monogram Brown M60067,2026-04-02T07:29:51.000Z,,529.99,0,2026-04-20 13:20:36
227283352444,2JPEbUyJ2wVQxCnawrC9kt,LOUIS VUITTON Pochette Clé Key Ring Coin Case Monogram Empreinte Bicolor,2026-04-02T07:30:18.000Z,,529.99,0,2026-04-20 13:20:36
